Collection,Dialect,Record,Concept,Content,XPath,DialectDefinition,DocumentLocation
ECL,DCITE,100516.xml,Last Name,"Adams, Tom",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100516.xml,First Name,"Osborne, J.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100516.xml,Middle Name,"Osborne, J.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100516.xml,Last Name,"Osborne, J.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[6]/creatorName[1]
ECL,DCITE,100516.xml,Resource Title,"Susquehanna Shale Hills Critical Zone Observatory Tree Survey (2012 updates)",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100516.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100516.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100516.xml,Theme Keyword,"Other",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100516.xml,Keyword,"Other",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100516.xml,Resource Creation/Revision Date,"2015-01-15",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100516.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100516.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100516.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=836",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100516.xml,Resource Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100516.xml,Distribution Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100516.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100516.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100516.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100516.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100516.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100516.xml,Related Resource Identifier,"10.1594/IEDA/100268",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100516.xml,Abstract,"Trees in the Shale Hills watershed were originally surveyed in 2008, with the addition of a sample of tree height data and updated diameter measurements in 2010. Tree survey data includes an assigned tree number with associated data including species, diameter, height (when available), and GPS coordinates. Summary data for the overall watershed is also included in this file. The project was funded by NSF 12-39285.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100516.xml,Unknown,"trees, species, height, diameter, survey",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100516.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100516.xml,Spatial Extent,"Susquehanna Shale Hills, Pennsylvania",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100517.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100517.xml,Resource Identifier,"10.1594/IEDA/100517",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100517.xml,First Name,"Kaye, Margot W.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100517.xml,Middle Name,"Kaye, Margot W.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100517.xml,Last Name,"Kaye, Margot W.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100517.xml,First Name,"Smith, Lauren",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100517.xml,Middle Name,"Smith, Lauren",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100517.xml,Last Name,"Smith, Lauren",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100517.xml,First Name,"Eissenstat, David",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100517.xml,Middle Name,"Eissenstat, David",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100517.xml,Last Name,"Eissenstat, David",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100517.xml,Resource Title,"Susquehanna Shale Hills Litter and Dendroband Data",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100517.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100517.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100517.xml,Theme Keyword,"Other",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100517.xml,Keyword,"Other",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100517.xml,Resource Creation/Revision Date,"2016-01-01",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100517.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100517.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100517.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=837",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100517.xml,Resource Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100517.xml,Distribution Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100517.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100517.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100517.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100517.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100517.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100517.xml,Abstract,"Litter in the Shale Hills watershed was collected from litter traps, massed, and sorted by species on a weekly basis during the 2011 and 2012 season. Litter from the forest floor was collected next to the litter traps, massed, and sorted by species on a biweekly basis during the 2012 season. Tree radial growth was measured by use of dendrobands on 109 trees throughout the watershed on a biweekly basis during 2012. This work was funded by NSF EAR 12-39285.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100517.xml,Unknown,"Trees, species, leaf litter, biomass, diameter",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100517.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100517.xml,Spatial Extent,"Susquehanna Shale Hills, Pennsylvania",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100518.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100518.xml,Resource Identifier,"10.1594/IEDA/100518",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100518.xml,First Name,"Anenburg, Michael",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100518.xml,Middle Name,"Anenburg, Michael",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100518.xml,Last Name,"Anenburg, Michael",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100518.xml,Unknown,"485",/resource/creators/creator/nameIdentifier,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]
ECL,DCITE,100518.xml,Unknown,"GeoPass",/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]/@nameIdentifierScheme
ECL,DCITE,100518.xml,First Name,"Katzir, Yaron",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100518.xml,Middle Name,"Katzir, Yaron",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100518.xml,Last Name,"Katzir, Yaron",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100518.xml,Resource Title,"Major element whole rock composition of metapelitic migmatites, Roded, Southern Israel",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100518.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100518.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100518.xml,Theme Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100518.xml,Keyword,"Chemistry:Rock",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100518.xml,Resource Creation/Revision Date,"2015-02-01",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100518.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100518.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100518.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=838",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100518.xml,Resource Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100518.xml,Distribution Format,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100518.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100518.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100518.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100518.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100518.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100518.xml,Related Resource Identifier,"10.1007/s00710-013-0289-z",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100518.xml,Abstract,"Whole rock analyses of migmatites for thermodynamic analysis. Only two analyses were used eventually and appear in the article. The complete dataset is available here.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100518.xml,Unknown,"metamorphic, migmatite, metapelite, tonalite",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100518.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100518.xml,Spatial Extent,"Arabian-Nubian Shield",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100519.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100519.xml,Resource Identifier,"10.1594/IEDA/100519",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100519.xml,First Name,"Sauvage, Justine F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100519.xml,Middle Name,"Sauvage, Justine F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100519.xml,Last Name,"Sauvage, Justine F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100519.xml,Unknown,"1855",/resource/creators/creator/nameIdentifier,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]
ECL,DCITE,100519.xml,Unknown,"GeoPass",/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]/@nameIdentifierScheme
ECL,DCITE,100519.xml,First Name,"McKinley, Claire",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100519.xml,Middle Name,"McKinley, Claire",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100519.xml,Last Name,"McKinley, Claire",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
ECL,DCITE,100519.xml,First Name,"Murray, Richard W.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100519.xml,Middle Name,"Murray, Richard W.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100519.xml,Last Name,"Murray, Richard W.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[3]/creatorName[1]
ECL,DCITE,100519.xml,First Name,"Spivack, Arthur",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100519.xml,Middle Name,"Spivack, Arthur",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100519.xml,Last Name,"Spivack, Arthur",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[4]/creatorName[1]
ECL,DCITE,100519.xml,First Name,"D'Hondt, Steven",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100519.xml,Middle Name,"D'Hondt, Steven",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100519.xml,Last Name,"D'Hondt, Steven",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[5]/creatorName[1]
ECL,DCITE,100519.xml,Resource Title,"Dissolved oxygen measurements of marine sediment from Long Core Expedition KN223",/resource/titles/title,"/dcite:resource/dcite:titles/dcite:title",/resource/titles[1]/title[1]
ECL,DCITE,100519.xml,Publisher,"Integrated Earth Data Applications (IEDA)",/resource/publisher,"/dcite:resource/dcite:publisher",/resource/publisher[1]
ECL,DCITE,100519.xml,Publication Date,"2015",/resource/publicationYear,"/dcite:resource/dcite:publicationYear",/resource/publicationYear[1]
ECL,DCITE,100519.xml,Theme Keyword,"Chemistry",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100519.xml,Keyword,"Chemistry",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[1]
ECL,DCITE,100519.xml,Theme Keyword,"Chemistry:Sediment",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100519.xml,Keyword,"Chemistry:Sediment",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[2]
ECL,DCITE,100519.xml,Theme Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[3]
ECL,DCITE,100519.xml,Keyword,"Chemistry:Fluid",/resource/subjects/subject,"/dcite:resource/dcite:subjects/dcite:subject",/resource/subjects[1]/subject[3]
ECL,DCITE,100519.xml,Resource Creation/Revision Date,"2015-02-01",/resource/dates/date,"/dcite:resource/dcite:dates/dcite:date",/resource/dates[1]/date[1]
ECL,DCITE,100519.xml,Resource Language,"eng",/resource/language,"/dcite:resource/dcite:language",/resource/language[1]
ECL,DCITE,100519.xml,Unknown,"Dataset",/resource/resourceType/@resourceTypeGeneral,Undefined,/resource/resourceType[1]/@resourceTypeGeneral
ECL,DCITE,100519.xml,Resource Identifier,"http://www.earthchem.org/library/browse/view?id=839",/resource/alternateIdentifiers/alternateIdentifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/alternateIdentifiers[1]/alternateIdentifier[1]
ECL,DCITE,100519.xml,Resource Format,"application/vnd.ms-excel",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100519.xml,Distribution Format,"application/vnd.ms-excel",/resource/formats/format,"/dcite:resource/dcite:formats/dcite:format",/resource/formats[1]/format[1]
ECL,DCITE,100519.xml,Resource Version,"1.0",/resource/version,"/dcite:resource/dcite:version",/resource/version[1]
ECL,DCITE,100519.xml,Unknown,"Editor",/resource/contributors/contributor/@contributorType,Undefined,/resource/contributors[1]/contributor[1]/@contributorType
ECL,DCITE,100519.xml,Contributor Name,"EarthChem Library (ECL)",/resource/contributors/contributor/contributorName,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:contributorName",/resource/contributors[1]/contributor[1]/contributorName[1]
ECL,DCITE,100519.xml,Responsible Party Identifier,"10.17616/R3V644",/resource/contributors/contributor/nameIdentifier,"/dcite:resource/dcite:contributors/dcite:contributor/dcite:nameIdentifier",/resource/contributors[1]/contributor[1]/nameIdentifier[1]
ECL,DCITE,100519.xml,Rights,"Creative Commons Attribution-NonCommercial-Share Alike 3.0 United States [CC BY-NC-SA 3.0]",/resource/rightsList/rights,"/dcite:resource/dcite:rightsList/dcite:rights",/resource/rightsList[1]/rights[1]
ECL,DCITE,100519.xml,Related Resource Identifier,"10.7284/900427",/resource/relatedIdentifiers/relatedIdentifier,"/dcite:resource/dcite:relatedIdentifiers/dcite:relatedIdentifier",/resource/relatedIdentifiers[1]/relatedIdentifier[1]
ECL,DCITE,100519.xml,Abstract,"The KN223 research cruise on board the R/V Knorr (Chief scientist Richard W. Murray; Principal investigators: Arthur J. Spivack, Steven D'Hondt, Robert A. Pockalny took place in October-December 2014 and had as primary goal to collect sedimentary pore water from a series of sites in the North Atlantic and determine if these samples can be used to (1) document how deep Atlantic meridional overturning circulation (AOM) of the last glacial maximum differed from that of the present, and (2) directly test the influence of last glacial maximum AMOC on atmospheric CO2 (via the pre-formed NO3- content of deep and intermediate water in the LGM North Atlantic). Measurement of dissolved oxygen at the studied sites are an important piece of information to meet these objectives. Oxygen measurements were performed at 9 sites across the North Atlantic, on 6 Multicores, 8 Gravity cores, and 9 Long Cores using an optical O2 sensor (PreSens MICROX TX3) . This dataset is presented here.",/resource/descriptions/description,"/dcite:resource/dcite:descriptions/dcite:description[@descriptionType='Abstract']",/resource/descriptions[1]/description[1]
ECL,DCITE,100519.xml,Unknown,"Dissolved oxygen, marine sediment, Long Core",/resource/descriptions/description,Undefined,/resource/descriptions[1]/description[2]
ECL,DCITE,100519.xml,Unknown,"Other",/resource/descriptions/description/@descriptionType,Undefined,/resource/descriptions[1]/description[2]/@descriptionType
ECL,DCITE,100519.xml,Spatial Extent,"14.4 -66.167 36.833 -50.617",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[1]
ECL,DCITE,100519.xml,Spatial Extent,"North Atlantic Ocean",/resource/geoLocations/geoLocation,"/dcite:resource/dcite:geoLocations/dcite:geoLocation",/resource/geoLocations[1]/geoLocation[2]
ECL,DCITE,100520.xml,Unknown,"http://datacite.org/schema/kernel-3 http://schema.datacite.org/meta/kernel-3/metadata.xsd",/resource/@xsi:schemaLocation,Undefined,/resource/@xsi:schemaLocation
ECL,DCITE,100520.xml,Resource Identifier,"10.1594/IEDA/100520",/resource/identifier,"/dcite:resource/dcite:identifier|/dcite:resource/dcite:alternateIdentifiers/dcite:alternateIdentifier",/resource/identifier[1]
ECL,DCITE,100520.xml,First Name,"Bidgoli, Tandis S.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100520.xml,Middle Name,"Bidgoli, Tandis S.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100520.xml,Last Name,"Bidgoli, Tandis S.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[1]/creatorName[1]
ECL,DCITE,100520.xml,Unknown,"141",/resource/creators/creator/nameIdentifier,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]
ECL,DCITE,100520.xml,Unknown,"GeoPass",/resource/creators/creator/nameIdentifier/@nameIdentifierScheme,Undefined,/resource/creators[1]/creator[1]/nameIdentifier[1]/@nameIdentifierScheme
ECL,DCITE,100520.xml,First Name,"Stockli, Daniel F.",/resource/creators/creator/creatorName,"/dcite:resource/dcite:creators/dcite:creator/dcite:creatorName",/resource/creators[1]/creator[2]/creatorName[1]
