Record,Concept,XPath,Content
01776-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20031217"
01776-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01777-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19390101"
01777-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19961231"
01777-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01778-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870527"
01778-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19871016"
01778-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01779-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19790401"
01779-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19880902"
01779-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01780-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20000305"
01780-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20000318"
01780-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01781-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19930804"
01781-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940915"
01781-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01782-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20010801"
01782-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20010816"
01782-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01783-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19990101"
01783-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20010303"
01783-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01784-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940206"
01784-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940916"
01784-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01785-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940101"
01785-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"21001231"
01785-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01786-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19890101"
01786-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19891231"
01786-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01787-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19480115"
01787-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19820501"
01787-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01788-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940101"
01788-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19941027"
01788-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01789-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940416"
01789-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940917"
01789-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01790-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19780101"
01790-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19921231"
01790-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01791-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19670101"
01791-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20000101"
01791-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01792-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20001124"
01792-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20010116"
01792-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01793-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19931025"
01793-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19950426"
01793-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01794-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870525"
01794-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19871017"
01794-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01795-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940524"
01795-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940919"
01795-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01796-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19890804"
01796-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19890806"
01796-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01797-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19950101"
01797-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19950101"
01797-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01798-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19490101"
01798-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19901231"
01798-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01799-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20001101"
01799-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20020331"
01799-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01800-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19830106"
01800-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19840930"
01800-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01801-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20001031"
01801-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20011209"
01801-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01802-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19840507"
01802-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19890818"
01802-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01803-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940525"
01803-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940919"
01803-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01804-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940419"
01804-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940428"
01804-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01805-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940527"
01805-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19951003"
01805-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01806-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19610101"
01806-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20111231"
01806-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01807-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19920618"
01807-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19920901"
01807-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01808-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940207"
01808-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940915"
01808-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01809-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940524"
01809-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940919"
01809-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01810-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940525"
01810-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940908"
01810-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01811-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20020401"
01811-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20031231"
01811-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01812-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20000627"
01812-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20001004"
01812-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01813-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19990701"
01813-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20050331"
01813-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01814-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19931115"
01814-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19960517"
01814-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01815-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940201"
01815-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940918"
01815-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01816-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940411"
01816-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940910"
01816-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01817-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19700101"
01817-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19900101"
01817-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01818-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19770101"
01818-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19781231"
01818-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01819-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19820101"
01819-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19970101"
01819-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01820-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19740101"
01820-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19980618"
01820-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01821-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20010415"
01821-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20010715"
01821-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01822-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19930801"
01822-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940831"
01822-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01823-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20020401"
01823-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20031231"
01823-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01824-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19930804"
01824-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940915"
01824-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01825-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870306"
01825-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19891031"
01825-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01826-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19930101"
01826-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19981231"
01826-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01827-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19900101"
01827-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20001231"
01827-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01828-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19950301"
01828-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20000328"
01828-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01829-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19820101"
01829-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20011231"
01829-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01830-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940601"
01830-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19960930"
01830-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01831-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19750522"
01831-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19800731"
01831-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01832-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940416"
01832-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19960730"
01832-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01833-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870528"
01833-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19871012"
01833-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01834-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870811"
01834-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19891031"
01834-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01835-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19840101"
01835-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19841231"
01835-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01836-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19840715"
01836-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19941115"
01836-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01837-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20000820"
01837-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20000828"
01837-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01838-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870626"
01838-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19891031"
01838-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01839-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940531"
01839-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940928"
01839-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01840-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19500101"
01840-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19951231"
01840-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01841-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20020101"
01841-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20021231"
01841-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01842-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20010801"
01842-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20010816"
01842-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01843-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19600101"
01843-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19800101"
01843-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01844-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19680101"
01844-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20001231"
01844-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01845-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19500101"
01845-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19951231"
01845-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01846-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20020101"
01846-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20060118"
01846-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01847-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19850101"
01847-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19961231"
01847-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01848-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19870701"
01848-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19871012"
01848-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01849-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940525"
01849-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19940909"
01849-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01850-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20010808"
01850-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20010808"
01850-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01851-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19890101"
01851-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20020101"
01851-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01852-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"18950101"
01852-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19931231"
01852-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01853-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"20000705"
01853-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"20000705"
01853-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01854-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19960101"
01854-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19961231"
01854-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01855-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19860101"
01855-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19951231"
01855-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01856-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19900515"
01856-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19900817"
01856-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
01857-metadata.xml,Start Time,/metadata/idinfo/timeperd/timeinfo/rngdates/begdate,"19940101"
01857-metadata.xml,End Time,/metadata/idinfo/timeperd/timeinfo/rngdates/enddate,"19961231"
01857-metadata.xml,Temporal Resolution,/metadata/mercury/Temporal_Resolution,""
